k1	task_id	seconds	hours	exit_code	timed_out	result	hits	log_sha256
14	m95_k1_14	5273.379288	1.464828	0	false	PASS	0	f3777a0b18bdb1d550ee1c26262b13e45170b0652ef025b4f9a37413851bf32a
15	m95_k1_15	5115.328920	1.420925	0	false	PASS	0	98c3986c58546277d609e6797828499d0386f3a86fc3e68c86628626a3fe4e2d
16	m95_k1_16	4838.160361	1.343933	0	false	PASS	0	2990ef2c86f9b0d21da3ed489bd6a85035258472337e293ee913f2bf4eaa7132
17	m95_k1_17	4651.085107	1.291968	0	false	PASS	0	0ba12845dad2f6a5ef83bb9954108f825a0dea3c849588a61437a08173b733f1
18	m95_k1_18	4327.961826	1.202212	0	false	PASS	0	ffb31e4e8882f90b641b8c7eaf0341af8a0413eb368f35d15b3c5649c0661050
19	m95_k1_19	4192.900785	1.164695	0	false	PASS	0	a63a9b8273e4ac5dedb6af48411646dfee157e8f3f1268ce06b54f16454f5f24
20	m95_k1_20	3852.738279	1.070205	0	false	PASS	0	ac156425049de85db978a5c60d09bedfee267529a3deeffeadf05dc1bb5953d9
21	m95_k1_21	3521.599406	0.978222	0	false	PASS	0	b5c093cdcb07630b9079ebdf88e48bd797917ed17431246264ee65acc3d9c43f
22	m95_k1_22	3180.870586	0.883575	0	false	PASS	0	bbd40be83df4162c8f248c8ed9e42641939813ef128f684c3086f44081b8c418
23	m95_k1_23	2972.567152	0.825713	0	false	PASS	0	e17357c6803d6ad8de943b971ece47e340d197520f5b3a118a1993563e6cd7ff
24	m95_k1_24	2580.204920	0.716724	0	false	PASS	0	db6fedd5468b2fd9e5f138d432d462a02ae7a9520256c4e94a59edb853996be4
25	m95_k1_25	2388.069935	0.663353	0	false	PASS	0	ead0815d8665233fe4a131623834888641fe5b79584bad08a92a83e1c774327c
26	m95_k1_26	2088.354151	0.580098	0	false	PASS	0	3b9ba8ab5e248dc34d1aa51f640aab9b1e1ea1e73e85837c2942aeaf7b0036ec
27	m95_k1_27	1815.691008	0.504359	0	false	PASS	0	482e5e5624282413845fa39a4b2572db007c2b04aad72fede45b85d5aa815610
28	m95_k1_28	1634.072153	0.453909	0	false	PASS	0	af7e9e843fda88dd8d7263dd170031e9ac8083bf9392dba30fb06c51f16357c0
29	m95_k1_29	1401.912709	0.389420	0	false	PASS	0	dcf2ae179db485f1c4ca3d4aa4cd33dcf6dacefb25801b39ee1e9eda0945fdd9
30	m95_k1_30	1227.302392	0.340917	0	false	PASS	0	6a2342a4df3de77a86921f5f09973ed8c2b93cf097fb04f5c3830e06668c7017
31	m95_k1_31	1048.357351	0.291210	0	false	PASS	0	21ebae1acfbeb96cbad4596def8eb675685b66fb22dec25f80f425e0923ca4de
32	m95_k1_32	911.287435	0.253135	0	false	PASS	0	bdfeeede80946dd90b7e7cad397969f4f214498aa5c520c1735a9817008b3c3f
33	m95_k1_33	761.206424	0.211446	0	false	PASS	0	eb32e3d551d6ad668dccbb37a7fdf60b2a33546fed4655ea311d0e041ce4776a
34	m95_k1_34	650.637365	0.180733	0	false	PASS	0	15da1323c7aa2ff453d33d072710a4c188aceec3114baa11e690585a636befad
35	m95_k1_35	535.558023	0.148766	0	false	PASS	0	2e2dc920e4ba72903825cf4871f4c87c5c0c6e947494142fa673b34b5bf2cacb
36	m95_k1_36	457.507501	0.127085	0	false	PASS	0	15a0d69901afc683e504e3575fb34fc1a9fb49b3da811f5353c02f400fa40dfb
37	m95_k1_37	369.961881	0.102767	0	false	PASS	0	fe2c5afe1bb67036bebe55a526557fe65cf2752dfd0ec239fb95c2c4e028e319
38	m95_k1_38	299.414777	0.083171	0	false	PASS	0	a129666b1b453db1b0fadffd96b89dc48003ff2fcbc35e6d089cfea73c03947c
39	m95_k1_39	235.858388	0.065516	0	false	PASS	0	7af9eab522fafbdfd3ba8b9495d84c7c3a1ba5fecbdc44b0711d529f7eb8365e
40	m95_k1_40	186.300555	0.051750	0	false	PASS	0	639565e5817bcf22f27f8e886484aca823d04caa229eb445aae005619771c0a7
41	m95_k1_41	142.803108	0.039668	0	false	PASS	0	ffd54bd466d0969cb41f565e4039c2f0deb628b190b7b41debb0882a3cd925fe
42	m95_k1_42	107.749999	0.029931	0	false	PASS	0	f9b41d698ef50636363747256c715101e4d74970e6a68fe7eef6a616bf39bed6
43	m95_k1_43	82.207475	0.022835	0	false	PASS	0	3d02df02525f4a479100571ebfc37251fc705e872611df6de230ccb3a17e4324
44	m95_k1_44	56.668527	0.015741	0	false	PASS	0	8b5f49d734e5a2e7ca686a11eabab868238347448eec5f1541c417395a5c63f2
45	m95_k1_45	40.142942	0.011151	0	false	PASS	0	f7b1a4185eb406bf64dbb1eea15579b01cb332646964087541430f4ea78ed76e
46	m95_k1_46	29.130708	0.008092	0	false	PASS	0	675262b1423c80d332c9b69ce5e56c0f83c47e36e08d656acf7b48f903989c23
47	m95_k1_47	20.608351	0.005725	0	false	PASS	0	4ebd8df03710b72675a4c5e246328dd84d930dcc39bdcc4c013be762936eb4ae
48	m95_k1_48	14.561570	0.004045	0	false	PASS	0	83edf56b745ad80b1b6c1b29ac095f562a0e1ace34010448a6b65a98dd24bc19
49	m95_k1_49	8.545950	0.002374	0	false	PASS	0	a393de84f8c5fb0e95306ea1b627e23606e31fd803d15c31483ed63654b561a6
50	m95_k1_50	5.535912	0.001538	0	false	PASS	0	dde2e53f6e0e1ec2c43cf48757e467ae0377612cda376f43766e2fbb3a296213
51	m95_k1_51	4.025082	0.001118	0	false	PASS	0	448f625f9bc6d678d462d00b080e9c79a4bdf81464f602fb2b9b5b70da8c003b
52	m95_k1_52	2.024142	0.000562	0	false	PASS	0	9aec7580a4f5065c5c9698004ca6c8318beb68c66c47e8753b68f44517dd7077
53	m95_k1_53	1.518587	0.000422	0	false	PASS	0	d72c3ce978312d1c3df2254beec2b15b97b9e254843094574345391e037d1277
54	m95_k1_54	1.012273	0.000281	0	false	PASS	0	3588c308351e479e794136658ad6ae0fe7e2e3e55ece9cd8fb2ca716986c07c9
55	m95_k1_55	1.011649	0.000281	0	false	PASS	0	7c460f98c00d49d51d39bbc4c5277b7f7f5f0a2e0059760656b843b99509b7b5
56	m95_k1_56	0.505416	0.000140	0	false	PASS	0	71fc9f358e71759a8dce0062198c5697e03fc567fac63347c24e76c45779566e
57	m95_k1_57	0.504842	0.000140	0	false	PASS	0	1dd0d74944143966125ed8ad08205865b78f15b10a9273124b338ffa51acfc2a
58	m95_k1_58	0.505039	0.000140	0	false	PASS	0	0ad85381851f2b24701c15410305e5bb3acaf2ad70ca0f1dbad0e2e989f114d3
59	m95_k1_59	0.504677	0.000140	0	false	PASS	0	5636256a54c6952725a1c63b674f0f955d8135a6e22b399f47522ccd15a2c9c6
60	m95_k1_60	0.504217	0.000140	0	false	PASS	0	6c23c4a3c1e29820803a81504c3bce9a4fdc30302b556660703453d5b83e21d5
61	m95_k1_61	0.504397	0.000140	0	false	PASS	0	8b253ccabdf0811a1308b50cbf2c0b4f7a6459b680e8731d206918ed843782b1
62	m95_k1_62	0.504458	0.000140	0	false	PASS	0	f343ee587438b74ec3e63b035ca548b3774b0e859b3c2c1030aa9385cf9c8190
63	m95_k1_63	0.504570	0.000140	0	false	PASS	0	9cd21f2714aa38de863fc8311126a1edcf297aba4bf80560a792a6b6a583c44e
64	m95_k1_64	0.504592	0.000140	0	false	PASS	0	24b6cfd68717ea300e3e67fb70132163e4de45dad58d2a1ac654ec3a0141d8ea
65	m95_k1_65	0.504642	0.000140	0	false	PASS	0	1883718340b7918a5b97e70ef1e7785ce162e1efc5114d1bfd240a1a5bc223dd
66	m95_k1_66	0.504601	0.000140	0	false	PASS	0	b28f314ff039b0cb9990511394b1e5771494e135b7041903f90125813e9cf827
67	m95_k1_67	0.504234	0.000140	0	false	PASS	0	803ad020edd75a738e4c7f151bcd83b360c0e00002abe1359926f29a56fc6e97
68	m95_k1_68	0.504646	0.000140	0	false	PASS	0	b9248b93209908ab3c7f80fb567c1e9d71250f360b3d6a8012f87fef613f0efd
69	m95_k1_69	0.504556	0.000140	0	false	PASS	0	03845934700d24cc517f198c8f9b40f817ca9d499bae0b5806fa5c8a242160d5
70	m95_k1_70	0.504943	0.000140	0	false	PASS	0	c9dbc98c5bc5c714129b0c286384755e000f0feb08b7b4126e17456c4fd8b0d4
71	m95_k1_71	0.504918	0.000140	0	false	PASS	0	cd72693d7ceafe683219a4ffa902624ab449cfcaf9caefcdade48e3283c55a5d
72	m95_k1_72	0.505089	0.000140	0	false	PASS	0	fb7ff06e84dee2ef500cfec38b9a86cf8bf2b097639eefbbb7682040a02472f2
73	m95_k1_73	0.505144	0.000140	0	false	PASS	0	de17775e73af1013cdb714abc97fc7fdac825fa4a509f5e3246ad8372aa3ea7c
74	m95_k1_74	0.505144	0.000140	0	false	PASS	0	30abde5255217d482f215c637b87494ea03c5add8f7ec86630259d22081f2bd0
75	m95_k1_75	0.505002	0.000140	0	false	PASS	0	e9043200746a2f7cf96e28db900e4d90a20affa1106b1cc9eb4a5246201d5e93
