k1	task_id	seconds	hours	exit_code	timed_out	result	hits	log_sha256
59	m94_k1_59	0.510059	0.000142	0	false	PASS	0	a17370c6e2478fece1adef91036e2235f92147edbd3cc8b906c3269d04e652d0
60	m94_k1_60	0.505574	0.000140	0	false	PASS	0	78e2c880c345fdb43ef71a61ca3cd5b1f8b52a5ecb87bba2c58b8bfef276bbfb
61	m94_k1_61	0.506313	0.000141	0	false	PASS	0	5a64287281409b3107416af32405dd4b25c71e1eb559f9769083dea6fb5063f2
62	m94_k1_62	0.506978	0.000141	0	false	PASS	0	d0481f92cd1f5b7ef8c93de5357e65187cec57d20779f5e562dc12c4852be669
63	m94_k1_63	0.506960	0.000141	0	false	PASS	0	d5a7deda6636737afb4d5053923a5bd050cdf33c1283392496ac144236791be0
64	m94_k1_64	0.506890	0.000141	0	false	PASS	0	5e7cdd173c2c21749e219041a9a78d38f834eb21c10a50f51e2cf5c26ca025d7
65	m94_k1_65	0.506862	0.000141	0	false	PASS	0	8ad3936444aa9e171ec52b1e2b85b9156fa087c0c3a88dd3ef6e08d83fdb0db2
66	m94_k1_66	0.506634	0.000141	0	false	PASS	0	7ed4937968c57774194b86499cb76e26e6f5023021983f0cc6e954af465222a2
67	m94_k1_67	0.506415	0.000141	0	false	PASS	0	8bdd33166b02de92a9174783782f79ef201b6ac4bdc1a0221b9add93507e552f
68	m94_k1_68	0.506251	0.000141	0	false	PASS	0	0017cf9d08aebd9b7afec4cee6840c62968a070940c3742c66d9e51df9adf9f2
69	m94_k1_69	0.506884	0.000141	0	false	PASS	0	c3a03b9b874356053dfae49120d24f6eac4664c5ace5ebe4c5fb704ce22c8251
70	m94_k1_70	0.506916	0.000141	0	false	PASS	0	c3f2a92c39fb8dcc6eda491fec76ff6f04297034af5690abb7bf9aa8b65fac86
71	m94_k1_71	0.506949	0.000141	0	false	PASS	0	af86580c5fbb2b3d46011166f5178252c993c3f01e3e701af1533e53627f203c
72	m94_k1_72	0.506977	0.000141	0	false	PASS	0	185e6def14f927fdf923289d51d9aa6047841f857f2229f9f30777442fe4b354
73	m94_k1_73	0.506929	0.000141	0	false	PASS	0	b31b76cdf90eb82be772929b78756a0ebc224323b62341b5867572d5e9919ac3
74	m94_k1_74	0.506989	0.000141	0	false	PASS	0	d8dd01b7e0eed1e3b088378ad8cf3ee9d9f9b4d18a8ddfb209915cacf0c8c0de
75	m94_k1_75	0.506652	0.000141	0	false	PASS	0	8dbc03e0bf7f5e84790783076c1bd5483f54ba99aa68bdc2797fce557e7620e3
